,entry_id,tester_id,created_at,keystroke_sequence
554,50e34e20-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776740866,"{""2"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""won""]}"
555,55e161a0-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776749242,"{""3"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""right"",""down"",""won""]}"
556,5ea68f40-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776763956,"{""4"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""won""]}"
557,6325aec0-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776771500,"{""5"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""won""]}"
558,6c5f7020-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776786978,"{""6"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won""]}"
559,75c71f50-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776802757,"{""7"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""left"",""left"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""won""]}"
560,7c43bc80-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776813640,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""left"",""up"",""won""]}"
561,83378580-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776825304,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won""]}"
562,877ad480-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776832456,"{""10"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""won""]}"
563,8e52ff30-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776843939,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""up"",""up"",""up"",""left"",""won""]}"
564,9330e080-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776852104,"{""12"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""up"",""left"",""won""]}"
565,9b8f0ef0-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776866143,"{""13"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""up"",""up"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""won""]}"
566,9fb2a0f0-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776873087,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""left"",""won""]}"
567,a67d8530-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776884483,"{""15"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""won""]}"
568,af53f0e0-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776899310,"{""16"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""left"",""left"",""won""]}"
569,b12aacb0-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776902395,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won""]}"
573,b85256f0-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776914399,"{""18"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""won""]}"
574,be82a8e0-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776924783,"{""19"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""right"",""up"",""left"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""left"",""left"",""up"",""won""]}"
575,c2ae5130-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776931779,"{""20"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
578,ca349630-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776944403,"{""21"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""up"",""left"",""won""]}"
579,cd586b70-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776949671,"{""22"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""left"",""down"",""won""]}"
580,d0bad050-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776955349,"{""23"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""won""]}"
583,d77efdd0-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776966701,"{""24"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""up"",""left"",""won""]}"
584,da6ecac0-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776971628,"{""25"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""won""]}"
585,e1200c80-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776982856,"{""26"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""won""]}"
586,e73a8c80-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670776993096,"{""27"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""won""]}"
587,f0206180-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670777008024,"{""28"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""won""]}"
588,f2a22a60-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670777012230,"{""29"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""won""]}"
589,fa253b10-7972-11ed-b7fe-a36af006f6b8,3aef3020-7972-11ed-b7fe-a36af006f6b8,1670777024833,"{""30"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""right"",""down"",""won""]}"
590,8a7ddb50-7972-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670776837509,"{""1"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""down"",""left"",""right"",""up"",""left"",""down"",""right"",""up"",""left"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
592,95737d80-7972-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670776855896,"{""2"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""won""]}"
593,a54f6570-7972-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670776882503,"{""3"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""down"",""down"",""left"",""right"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""left"",""left"",""up"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""won""]}"
594,ace0f510-7972-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670776895201,"{""4"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""won""]}"
595,b37a6910-7972-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670776906273,"{""5"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""right"",""up"",""up"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""won""]}"
596,b9ae1660-7972-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670776916678,"{""6"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""won""]}"
597,c600d790-7972-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670776937353,"{""7"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""right"",""down"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""down"",""up"",""right"",""right"",""right"",""right"",""down"",""won""]}"
598,cc998840-7972-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670776948420,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""right"",""up"",""up"",""up"",""left"",""won""]}"
600,d5bdc5d0-7972-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670776963757,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won""]}"
609,db862e30-7972-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670776973459,"{""10"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""won""]}"
611,e181b480-7972-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670776983496,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""up"",""up"",""up"",""left"",""won""]}"
613,f3351b90-7972-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777013193,"{""12"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""up"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
614,f91355e0-7972-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777023038,"{""13"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""won""]}"
616,00671930-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777035332,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""up"",""left"",""left"",""left"",""won""]}"
619,087579f0-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777048847,"{""15"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""left"",""won""]}"
620,17e384e0-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777074734,"{""16"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""left"",""left"",""won""]}"
622,1a16dfa0-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777078426,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won""]}"
631,23c50db0-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777094667,"{""18"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""won""]}"
632,30561060-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777115750,"{""19"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""right"",""down"",""left"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""down"",""down"",""won""]}"
634,39e85200-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777131808,"{""20"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
655,413fe5e0-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777144126,"{""21"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""left"",""up"",""won""]}"
657,45601c80-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777151048,"{""22"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""won""]}"
659,4f06a970-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777167239,"{""23"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
661,5bcdfe60-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777188678,"{""24"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""up"",""won""]}"
663,60c29c00-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777196992,"{""25"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""down"",""down"",""left"",""won""]}"
665,6ca00620-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777216898,"{""26"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""right"",""down"",""left"",""up"",""up"",""left"",""left"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""won""]}"
679,7443be30-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777229715,"{""27"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""won""]}"
681,868868c0-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777260364,"{""28"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""won""]}"
683,898491c0-7973-11ed-a45d-61844e9fbfe3,3c3a26b0-7972-11ed-a45d-61844e9fbfe3,1670777265372,"{""29"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""won""]}"
